,promoter,gc,rep,pos,rates_w_mutation,rates_wo_mutation
56,araBp,29,2,-27,806.3877935795165,752.5303478265677
57,araBp,29,2,-26,616.5791679558382,576.7703294337629
58,araBp,29,2,-25,244.90031233489583,256.21019455504654
59,araBp,29,2,-24,237.99476121445366,236.8460803432539
60,araBp,29,2,-23,328.81627269705,321.7344646826176
61,araBp,29,2,-22,340.24389203906844,333.7587834762038
62,araBp,29,2,-21,324.08844929030994,319.05240872385866
63,araBp,29,2,-20,305.4710065381222,298.7995761922186
64,araBp,29,2,-19,469.55502785139254,484.52118240373795
65,araBp,29,2,-18,432.1773480305446,431.6805284260534
66,araBp,29,2,-17,459.16210577481326,456.9248996973886
67,araBp,29,2,-16,614.635831330871,548.5979769974967
68,araBp,29,2,-15,646.1990862431956,569.556898750961
69,araBp,29,2,-14,529.2407722648999,437.1044590843233
70,araBp,29,2,-13,533.9677758325279,472.24343833760514
71,araBp,29,2,-12,649.1691189002377,584.7627413694831
72,araBp,29,2,-11,613.5313446875766,570.5081482037142
73,araBp,29,2,-10,590.8858503484903,561.282578047661
74,araBp,29,2,-9,618.927305596227,585.4285776312985
75,araBp,29,2,-8,720.1054609695748,703.321907162484
76,araBp,29,2,-7,653.5712551499156,645.790993513402
77,araBp,29,2,-6,643.1931355858039,632.3435770204732
78,araBp,29,2,-5,670.7737968151885,666.5057798137356
79,araBp,29,2,-4,675.3497174183431,673.8169266536676
80,araBp,29,2,-3,628.4048900079514,607.8286906121778
81,araBp,29,2,-2,551.821508673717,536.8031277152858
82,araBp,29,2,-1,589.8910905537664,575.0608903858562
83,araBp,29,2,0,505.59947172092257,506.50003333415884
84,araBp,29,2,1,548.0902261187047,542.8602116679431
85,araBp,29,2,2,251.6724555986118,250.85019315443728
86,araBp,29,2,3,287.1068197884253,291.63898657435857
87,araBp,29,2,4,305.28725792797445,310.22742651766373
88,araBp,29,2,5,966.3198194911461,973.7029143801595
89,araBp,29,2,6,1064.4000845092835,1052.2865954644565
90,araBp,29,2,7,955.4738780447873,950.888589292795
91,araBp,29,2,8,1089.7116657492263,1075.4529371704357
92,araBp,29,2,9,996.5270114882011,987.3139877727491
93,araBp,29,2,10,514.7680802306787,553.6224569545586
94,araBp,29,2,11,286.2079812238943,331.68379150897533
95,araBp,29,2,12,336.6950150328055,379.7027095559628
96,araBp,29,2,13,306.62915459435897,324.87015426531576
97,araBp,29,2,14,333.5079269945436,349.550822270641
98,araBp,29,2,15,273.6843445224976,290.34246282688196
99,araBp,29,2,16,301.4804505146459,322.26925895633224
100,araBp,29,2,17,362.17069127019215,404.85887849196195
101,araBp,29,2,18,371.1648819131689,420.9440531586589
102,araBp,29,2,19,385.77820098809013,440.87829377177997
103,araBp,29,2,20,367.44283098331715,410.6263088472062
104,araBp,29,2,21,609.432895839881,690.1548873872707
105,araBp,29,2,22,517.089383000137,565.9166520820179
106,araBp,29,2,23,578.1357202154344,625.5602192541711
107,araBp,29,2,24,503.16010814658364,546.12134769504
108,araBp,29,2,25,602.1150774986937,658.371961478615
109,araBp,29,2,26,533.6911264080825,530.319216878586
110,araBp,29,2,27,588.0333757071259,581.1178044482962
111,araBp,29,2,28,497.5054274555521,487.33344546784537
112,araBp,29,2,29,563.3609732046991,552.752851043089
113,araBp,29,2,30,511.97006887217043,497.605733288271
114,araBp,29,2,31,248.46638260516588,254.0682574375889
115,araBp,29,2,32,233.6531650807549,237.64264682576552
116,araBp,29,2,33,216.89172882386305,223.308526618916
117,araBp,29,2,34,329.7810312384902,344.0467362180341
118,araBp,29,2,35,335.0089183361119,369.1486923770152
119,araBp,29,2,36,327.41787913979465,350.394882868791
120,araBp,29,2,37,319.8027645933876,348.8945377201802
121,araBp,29,2,38,329.06670504622093,354.81051186156606
122,araBp,29,2,39,255.61141552697507,269.49015728176397
123,araBp,29,2,40,546.3836923421289,543.5174787270647
124,araBp,29,2,41,925.9784902270492,895.2889419329255
125,araBp,29,2,42,955.7034926097405,919.9417247584818
126,araBp,29,2,43,932.5805689515738,903.6487821328769
127,araBp,29,2,44,894.8710805458853,866.2651217793172
128,araBp,29,2,45,1009.8077899225034,970.5436525591763
129,araBp,29,2,46,475.68667357042796,516.7294983629461
130,araBp,29,2,47,556.8924860378336,601.4076165532302
131,araBp,29,2,48,539.68505789592,571.3479755078193
132,araBp,29,2,49,657.0530500992198,716.5282582074955
133,araBp,29,2,50,611.8701803461562,672.4192034226886
134,araBp,29,2,51,606.1533220576366,635.9532031337646
135,araBp,29,2,52,514.3370037849411,546.8793810904075
136,araBp,29,2,53,708.8818432139194,753.2502517068616
137,araBp,29,2,54,547.5815337146097,549.7207819019128
138,araBp,29,2,55,590.6772593516374,592.163524315473
139,araBp,29,2,56,574.3952834512614,581.1488542615288
140,araBp,29,2,57,579.0198753952002,585.5919425920323
141,araBp,29,2,58,161.71176352794257,154.85217315081348
142,araBp,29,2,59,147.78266468132713,137.2144914683183
143,araBp,29,2,60,178.87767384138976,164.92368536898655
144,araBp,29,2,61,141.41751030800967,132.81494600673412
145,araBp,29,2,62,236.72659310552152,228.48917146857607
146,araBp,29,2,63,185.00843987178007,178.49938887256855
147,araBp,29,2,64,241.28804894344034,233.3264537759442
148,araBp,29,2,65,187.60117249222964,181.41104167194655
0,mglBp,9,2,-83,114.31717208722658,109.97832011858578
1,mglBp,9,2,-82,136.7952402607251,141.93424988070242
2,mglBp,9,2,-81,252.70561527307385,277.94072097418524
3,mglBp,9,2,-80,437.6527272098073,458.4745249520308
4,mglBp,9,2,-79,446.6645658926348,465.49887546498843
5,mglBp,9,2,-78,461.2790446739756,479.7567486068651
6,mglBp,9,2,-77,447.3305312667639,470.6886894848448
7,mglBp,9,2,-76,585.3667384257137,593.3676654697697
8,mglBp,9,2,-75,516.5587641809794,492.12775516733575
9,mglBp,9,2,-74,526.3219923592465,499.64340260346125
10,mglBp,9,2,-73,513.5241268374807,491.08094381249583
11,mglBp,9,2,-72,527.7994737892046,506.37471245228016
12,mglBp,9,2,-71,392.0853728151665,389.84959261690165
13,mglBp,9,2,-70,242.67369608682696,251.05678985926085
14,mglBp,9,2,-69,284.40341706815053,268.9061250235475
15,mglBp,9,2,-68,527.818902965505,474.57301164565314
16,mglBp,9,2,-67,478.8602492743663,426.7695889391729
17,mglBp,9,2,-66,524.0090496067818,471.50073472075053
18,mglBp,9,2,-65,492.7606208231155,448.92518851745143
19,mglBp,9,2,-64,465.93718019808284,438.62263422213215
20,mglBp,9,2,-63,254.02420021686692,255.88428426603286
21,mglBp,9,2,-62,183.47419536430186,193.7944509869265
22,mglBp,9,2,-61,212.4695043954131,224.2663476618678
23,mglBp,9,2,-60,217.01215902034482,215.98320418995502
24,mglBp,9,2,-59,226.56526254525497,220.18928508970959
25,mglBp,9,2,-58,259.48779634953297,270.5363506766759
26,mglBp,9,2,-57,362.67762055301495,366.44205446185975
27,mglBp,9,2,-56,285.6909946309067,291.4882081824241
28,mglBp,9,2,-55,385.7425872227889,382.3471691332619
29,mglBp,9,2,-54,360.50813889860694,350.6903808102835
30,mglBp,9,2,-53,599.6206059956386,575.249880961771
31,mglBp,9,2,-52,439.1867052632695,425.225749534336
32,mglBp,9,2,-51,536.3994602757732,527.9848133389772
33,mglBp,9,2,-50,472.57574950257344,458.22466991839093
34,mglBp,9,2,-49,550.6987255991667,532.9524027388583
35,mglBp,9,2,-48,345.9593911792086,317.4096769013929
36,mglBp,9,2,-47,356.1815375747433,334.6677455700173
37,mglBp,9,2,-46,360.600122207713,328.99305163683835
38,mglBp,9,2,-45,452.6570127220029,425.0680206181978
39,mglBp,9,2,-44,435.56728749843074,417.2984874004771
40,mglBp,9,2,-43,439.9333480943751,478.33752348213574
41,mglBp,9,2,-42,534.1724245106549,566.2512950303417
42,mglBp,9,2,-41,439.8335706785439,471.40119803610963
43,mglBp,9,2,-40,404.37598979798673,457.66937159753263
44,mglBp,9,2,-39,358.543902773521,408.9706517381941
45,mglBp,9,2,-38,252.45267143104732,250.01744922285522
46,mglBp,9,2,-37,218.57031452491717,231.49215813095915
47,mglBp,9,2,-36,229.02496752653101,246.69160375988105
48,mglBp,9,2,-35,231.39267345413796,241.1669941456083
49,mglBp,9,2,-34,539.5444897910751,487.0857945444175
50,mglBp,9,2,-33,1146.1405360249692,1139.107336773431
51,mglBp,9,2,-32,1025.2119914986058,1042.303716810982
52,mglBp,9,2,-31,1187.3261267470275,1198.2213439816514
53,mglBp,9,2,-30,1027.5474216878963,1049.2037241102853
54,mglBp,9,2,-29,1177.335712932382,1208.6249353751555
55,mglBp,9,2,-28,411.6536810760076,393.8356622052466
56,mglBp,9,2,-27,372.63049138261306,383.53696194252876
57,mglBp,9,2,-26,301.16377969486666,306.2084393473351
58,mglBp,9,2,-25,339.2640476095058,350.9623485694177
59,mglBp,9,2,-24,535.5539574050657,605.4731472393572
60,mglBp,9,2,-23,567.3389974672888,642.5657153235715
61,mglBp,9,2,-22,625.1911521957129,680.726249925016
62,mglBp,9,2,-21,1252.004597450122,1317.5874148875844
63,mglBp,9,2,-20,1219.0834506698197,1291.399352515517
64,mglBp,9,2,-19,1156.7775390875008,1199.16826805434
65,mglBp,9,2,-18,1273.9105045439826,1324.2343692485808
66,mglBp,9,2,-17,1150.932347113441,1177.9429259732856
67,mglBp,9,2,-16,375.3856089951192,394.437716816826
68,mglBp,9,2,-15,474.79571579258436,486.63222471644985
69,mglBp,9,2,-14,534.0550250111296,551.0633851410587
70,mglBp,9,2,-13,514.1353606391469,517.9548712060929
71,mglBp,9,2,-12,569.7552174877057,565.8770627725177
72,mglBp,9,2,-11,485.2230206901742,470.5890301403485
73,mglBp,9,2,-10,563.8988521309238,548.7529575065738
74,mglBp,9,2,-9,539.2358350891078,525.2950362399183
75,mglBp,9,2,-8,543.9858115973767,556.0929261362803
76,mglBp,9,2,-7,655.6943986653988,640.0752525787832
77,mglBp,9,2,-6,861.211736743772,859.524740612053
78,mglBp,9,2,-5,1358.9018451172606,1297.6334078408738
79,mglBp,9,2,-4,1450.2944059947768,1395.8002565714432
80,mglBp,9,2,-3,1393.488410523002,1328.2024530019637
81,mglBp,9,2,-2,1471.058786632137,1411.5964227029622
82,mglBp,9,2,-1,1850.2434193891943,1792.584661981068
83,mglBp,9,2,0,1794.5165778902804,1730.3332992587436
84,mglBp,9,2,1,1451.7308472384966,1394.1732621277538
85,mglBp,9,2,2,1502.6646782226705,1482.9619929856863
86,mglBp,9,2,3,1343.4555790671398,1299.9137074269306
87,mglBp,9,2,4,575.5137377942069,539.8351831767171
88,mglBp,9,2,5,399.3620426214999,319.29285574824524
89,mglBp,9,2,6,432.01604171425095,333.0572245838724
90,mglBp,9,2,7,568.889312173762,495.8949139090059
91,mglBp,9,2,8,551.0079636264502,490.2365920920943
92,mglBp,9,2,9,565.1218289574595,500.3212348899486
93,mglBp,9,2,10,519.5429648708405,468.10029899782916
94,mglBp,9,2,11,587.2886413776554,520.8052095129012
95,mglBp,9,2,12,302.0155295666083,301.7276660647746
96,mglBp,9,2,13,318.3302266006438,254.69503928188294
97,mglBp,9,2,14,342.3375572670642,321.40439482789094
98,mglBp,9,2,15,1129.789681695006,1149.8690167223356
99,mglBp,9,2,16,887.7875955649112,914.4467757465696
100,mglBp,9,2,17,1251.123789513815,1277.583739838281
101,mglBp,9,2,18,911.9208710971661,987.383068732158
102,mglBp,9,2,19,1219.2053356021443,1247.7079803293034
103,mglBp,9,2,20,321.1841634991921,346.28579301833963
104,mglBp,9,2,21,421.2487956584387,446.2982283857694
105,mglBp,9,2,22,410.0544096039999,437.26961075150734
106,mglBp,9,2,23,666.5912787950307,698.6319924093102
107,mglBp,9,2,24,549.2928826972235,630.0791836854628
108,mglBp,9,2,25,652.3397206113491,699.3346833976974
109,mglBp,9,2,26,568.4475586302575,642.9662380180774
110,mglBp,9,2,27,1185.8726832889458,1195.356852297178
111,mglBp,9,2,28,993.3804073236441,1042.7363494658873
112,mglBp,9,2,29,1111.3050706963293,1066.0121405405869
113,mglBp,9,2,30,1008.1905022062901,1040.4932311856667
114,mglBp,9,2,31,1098.5114081296344,1062.9147294259833
115,mglBp,9,2,32,415.95587144565087,380.5020182210178
116,mglBp,9,2,33,518.7169773908557,453.1848037973829
117,mglBp,9,2,34,554.0854837287039,510.1465494181483
118,mglBp,9,2,35,782.1167579185865,864.2369481676478
119,mglBp,9,2,36,693.6411876813736,762.954595680736
120,mglBp,9,2,37,799.332405492749,857.2350840971308
121,mglBp,9,2,38,702.951894824924,760.4275285620798
122,mglBp,9,2,39,736.6472404085769,786.9561152214635
123,mglBp,9,2,40,427.3423203330389,366.8951199753994
124,mglBp,9,2,41,554.712851319239,448.3227004811639
125,mglBp,9,2,42,7170.643040505926,2759.622666059526
126,mglBp,9,2,43,8126.013143766499,3169.34643663526
127,mglBp,9,2,44,7146.863399379407,2762.8656428185996
128,mglBp,9,2,45,8172.40660827853,3182.0412309506014
129,mglBp,9,2,46,8097.138619310363,3154.839405005534
130,mglBp,9,2,47,1031.425691586211,939.5616720240496
131,mglBp,9,2,48,833.280660289158,656.5161881023357
132,mglBp,9,2,49,544.7654328994491,581.5133706350377
133,mglBp,9,2,50,516.3885965153829,543.8701537381444
134,mglBp,9,2,51,368.2704094770589,355.38924026197964
135,mglBp,9,2,52,316.12926476807183,312.5693084856371
136,mglBp,9,2,53,422.7863827765408,422.9675555785805
137,mglBp,9,2,54,341.28715724393146,348.9417456133276
138,mglBp,9,2,55,401.12944624659264,414.31010873828814
139,mglBp,9,2,56,552.6737654609182,557.5958206250115
140,mglBp,9,2,57,555.4563280983105,558.5057514167813
141,mglBp,9,2,58,565.4517069075853,559.6582507415224
142,mglBp,9,2,59,494.8549365260509,486.5433320792489
143,mglBp,9,2,60,550.9234451328405,539.9023091440706
144,mglBp,9,2,61,271.63940249561693,270.17119007926175
145,mglBp,9,2,62,237.62020977758402,296.88317912777126
146,mglBp,9,2,63,185.3201212133819,231.53934084003535
147,mglBp,9,2,64,262.30735992912435,300.37746098581295
148,mglBp,9,2,65,203.94366190751532,233.60356705044128
0,araBp,41,2,-83,63.938618714991904,66.82966682569284
1,araBp,41,2,-82,111.74596158595443,105.41206159554076
2,araBp,41,2,-81,171.36617142715187,165.89616066660417
3,araBp,41,2,-80,321.9232341403695,289.2176845619229
4,araBp,41,2,-79,384.2284533354912,352.0818942840035
5,araBp,41,2,-78,449.0345942772382,477.83144293460276
6,araBp,41,2,-77,513.4338320618945,559.2208504929943
7,araBp,41,2,-76,539.0660174483011,607.1936179220879
8,araBp,41,2,-75,619.5409327735028,704.3741691204972
9,araBp,41,2,-74,570.1228875867171,667.7649359641925
10,araBp,41,2,-73,672.708799630042,684.0948690084487
11,araBp,41,2,-72,672.9638129211368,688.1059872879947
12,araBp,41,2,-71,873.9476755387625,847.8471607467873
13,araBp,41,2,-70,841.9714862633327,804.250732801057
14,araBp,41,2,-69,891.3885305104163,829.143869974067
15,araBp,41,2,-68,1270.844276222291,987.735007384447
16,araBp,41,2,-67,1393.0770847124086,1064.2857764466728
17,araBp,41,2,-66,2404.952002734769,1057.7173938504372
18,araBp,41,2,-65,2570.89500510146,1160.4525027608777
19,araBp,41,2,-64,2370.50716923115,1081.0122289536341
20,araBp,41,2,-63,2490.8837858802926,913.2681861810185
21,araBp,41,2,-62,2415.534143288957,891.22635886319
22,araBp,41,2,-61,932.7535288609496,857.771341591597
23,araBp,41,2,-60,735.3839727369385,680.7501522485115
24,araBp,41,2,-59,810.8222593742682,744.8131358531722
25,araBp,41,2,-58,1152.1581098981546,1187.3109366210092
26,araBp,41,2,-57,1205.834540518897,1244.9771085279044
27,araBp,41,2,-56,1029.2881924196986,1087.2296504145781
28,araBp,41,2,-55,1202.45574536738,1205.5447460334512
29,araBp,41,2,-54,1139.3928465793072,1146.9331428789485
30,araBp,41,2,-53,756.2215048797757,710.5636963779265
31,araBp,41,2,-52,580.0312821386849,571.2258385356744
32,araBp,41,2,-51,869.5481758733896,819.1370437618012
33,araBp,41,2,-50,702.3581875890627,670.5730584014291
34,araBp,41,2,-49,861.2899019011047,830.2314685189888
35,araBp,41,2,-48,763.5931637388485,770.7585666401411
36,araBp,41,2,-47,915.343629145939,924.7936348645811
37,araBp,41,2,-46,949.6351617035457,948.1118936278344
38,araBp,41,2,-45,1005.9103889524579,1042.3367739007722
39,araBp,41,2,-44,867.3459432118033,891.2507903951138
40,araBp,41,2,-43,949.0956249379059,937.8720933243603
41,araBp,41,2,-42,872.1113075448224,859.0601180711112
42,araBp,41,2,-41,394.95427112674616,597.4079311895418
43,araBp,41,2,-40,289.86545217449725,414.2112078394489
44,araBp,41,2,-39,326.22352905817644,391.79753949767246
45,araBp,41,2,-38,677.553879551393,615.939057527837
46,araBp,41,2,-37,704.4836546188659,638.9152391002145
47,araBp,41,2,-36,714.4933897990866,654.8111850574318
48,araBp,41,2,-35,695.0333228822154,642.1535478473805
49,araBp,41,2,-34,752.5680101299785,696.4375685587478
50,araBp,41,2,-33,343.2533179315975,369.5802796771947
51,araBp,41,2,-32,349.76850405636435,378.4660094707709
52,araBp,41,2,-31,781.806684745232,751.4067158522123
53,araBp,41,2,-30,885.6460959496059,835.8220124844584
54,araBp,41,2,-29,820.7337638342867,768.3225355187727
55,araBp,41,2,-28,883.9941721446897,828.7450926868123
56,araBp,41,2,-27,806.3877935795165,752.5303478265677
57,araBp,41,2,-26,616.5791679558382,576.7703294337629
58,araBp,41,2,-25,244.90031233489583,256.21019455504654
59,araBp,41,2,-24,237.99476121445366,236.8460803432539
60,araBp,41,2,-23,328.81627269705,321.7344646826176
61,araBp,41,2,-22,340.24389203906844,333.7587834762038
62,araBp,41,2,-21,324.08844929030994,319.05240872385866
63,araBp,41,2,-20,305.4710065381222,298.7995761922186
64,araBp,41,2,-19,469.55502785139254,484.52118240373795
65,araBp,41,2,-18,432.1773480305446,431.6805284260534
66,araBp,41,2,-17,459.16210577481326,456.9248996973886
67,araBp,41,2,-16,614.635831330871,548.5979769974967
68,araBp,41,2,-15,646.1990862431956,569.556898750961
69,araBp,41,2,-14,529.2407722648999,437.1044590843233
70,araBp,41,2,-13,533.9677758325279,472.24343833760514
71,araBp,41,2,-12,649.1691189002377,584.7627413694831
72,araBp,41,2,-11,613.5313446875766,570.5081482037142
73,araBp,41,2,-10,590.8858503484903,561.282578047661
74,araBp,41,2,-9,618.927305596227,585.4285776312985
75,araBp,41,2,-8,720.1054609695748,703.321907162484
76,araBp,41,2,-7,653.5712551499156,645.790993513402
77,araBp,41,2,-6,643.1931355858039,632.3435770204732
78,araBp,41,2,-5,670.7737968151885,666.5057798137356
79,araBp,41,2,-4,675.3497174183431,673.8169266536676
80,araBp,41,2,-3,628.4048900079514,607.8286906121778
81,araBp,41,2,-2,551.821508673717,536.8031277152858
82,araBp,41,2,-1,589.8910905537664,575.0608903858562
83,araBp,41,2,0,505.59947172092257,506.50003333415884
84,araBp,41,2,1,548.0902261187047,542.8602116679431
85,araBp,41,2,2,251.6724555986118,250.85019315443728
86,araBp,41,2,3,287.1068197884253,291.63898657435857
87,araBp,41,2,4,305.28725792797445,310.22742651766373
88,araBp,41,2,5,966.3198194911461,973.7029143801595
89,araBp,41,2,6,1064.4000845092835,1052.2865954644565
90,araBp,41,2,7,955.4738780447873,950.888589292795
91,araBp,41,2,8,1089.7116657492263,1075.4529371704357
92,araBp,41,2,9,996.5270114882011,987.3139877727491
93,araBp,41,2,10,514.7680802306787,553.6224569545586
94,araBp,41,2,11,286.2079812238943,331.68379150897533
95,araBp,41,2,12,336.6950150328055,379.7027095559628
96,araBp,41,2,13,306.62915459435897,324.87015426531576
97,araBp,41,2,14,333.5079269945436,349.550822270641
98,araBp,41,2,15,273.6843445224976,290.34246282688196
99,araBp,41,2,16,301.4804505146459,322.26925895633224
100,araBp,41,2,17,362.17069127019215,404.85887849196195
101,araBp,41,2,18,371.1648819131689,420.9440531586589
102,araBp,41,2,19,385.77820098809013,440.87829377177997
103,araBp,41,2,20,367.44283098331715,410.6263088472062
104,araBp,41,2,21,609.432895839881,690.1548873872707
105,araBp,41,2,22,517.089383000137,565.9166520820179
106,araBp,41,2,23,578.1357202154344,625.5602192541711
107,araBp,41,2,24,503.16010814658364,546.12134769504
108,araBp,41,2,25,602.1150774986937,658.371961478615
109,araBp,41,2,26,533.6911264080825,530.319216878586
110,araBp,41,2,27,588.0333757071259,581.1178044482962
111,araBp,41,2,28,497.5054274555521,487.33344546784537
112,araBp,41,2,29,563.3609732046991,552.752851043089
113,araBp,41,2,30,511.97006887217043,497.605733288271
114,araBp,41,2,31,248.46638260516588,254.0682574375889
115,araBp,41,2,32,233.6531650807549,237.64264682576552
116,araBp,41,2,33,216.89172882386305,223.308526618916
117,araBp,41,2,34,329.7810312384902,344.0467362180341
118,araBp,41,2,35,335.0089183361119,369.1486923770152
119,araBp,41,2,36,327.41787913979465,350.394882868791
120,araBp,41,2,37,319.8027645933876,348.8945377201802
121,araBp,41,2,38,329.06670504622093,354.81051186156606
122,araBp,41,2,39,255.61141552697507,269.49015728176397
123,araBp,41,2,40,546.3836923421289,543.5174787270647
124,araBp,41,2,41,925.9784902270492,895.2889419329255
125,araBp,41,2,42,955.7034926097405,919.9417247584818
126,araBp,41,2,43,932.5805689515738,903.6487821328769
127,araBp,41,2,44,894.8710805458853,866.2651217793172
128,araBp,41,2,45,1009.8077899225034,970.5436525591763
129,araBp,41,2,46,475.68667357042796,516.7294983629461
130,araBp,41,2,47,556.8924860378336,601.4076165532302
131,araBp,41,2,48,539.68505789592,571.3479755078193
132,araBp,41,2,49,657.0530500992198,716.5282582074955
133,araBp,41,2,50,611.8701803461562,672.4192034226886
134,araBp,41,2,51,606.1533220576366,635.9532031337646
135,araBp,41,2,52,514.3370037849411,546.8793810904075
136,araBp,41,2,53,708.8818432139194,753.2502517068616
137,araBp,41,2,54,547.5815337146097,549.7207819019128
138,araBp,41,2,55,590.6772593516374,592.163524315473
139,araBp,41,2,56,574.3952834512614,581.1488542615288
140,araBp,41,2,57,579.0198753952002,585.5919425920323
141,araBp,41,2,58,161.71176352794257,154.85217315081348
142,araBp,41,2,59,147.78266468132713,137.2144914683183
143,araBp,41,2,60,178.87767384138976,164.92368536898655
144,araBp,41,2,61,141.41751030800967,132.81494600673412
145,araBp,41,2,62,236.72659310552152,228.48917146857607
146,araBp,41,2,63,185.00843987178007,178.49938887256855
147,araBp,41,2,64,241.28804894344034,233.3264537759442
148,araBp,41,2,65,187.60117249222964,181.41104167194655
0,araBp,9,2,-83,63.938618714991904,66.82966682569284
1,araBp,9,2,-82,111.74596158595443,105.41206159554076
2,araBp,9,2,-81,171.36617142715187,165.89616066660417
3,araBp,9,2,-80,321.9232341403695,289.2176845619229
4,araBp,9,2,-79,384.2284533354912,352.0818942840035
5,araBp,9,2,-78,449.0345942772382,477.83144293460276
6,araBp,9,2,-77,513.4338320618945,559.2208504929943
7,araBp,9,2,-76,539.0660174483011,607.1936179220879
8,araBp,9,2,-75,619.5409327735028,704.3741691204972
9,araBp,9,2,-74,570.1228875867171,667.7649359641925
10,araBp,9,2,-73,672.708799630042,684.0948690084487
11,araBp,9,2,-72,672.9638129211368,688.1059872879947
12,araBp,9,2,-71,873.9476755387625,847.8471607467873
13,araBp,9,2,-70,841.9714862633327,804.250732801057
14,araBp,9,2,-69,891.3885305104163,829.143869974067
15,araBp,9,2,-68,1270.844276222291,987.735007384447
16,araBp,9,2,-67,1393.0770847124086,1064.2857764466728
17,araBp,9,2,-66,2404.952002734769,1057.7173938504372
18,araBp,9,2,-65,2570.89500510146,1160.4525027608777
19,araBp,9,2,-64,2370.50716923115,1081.0122289536341
20,araBp,9,2,-63,2490.8837858802926,913.2681861810185
21,araBp,9,2,-62,2415.534143288957,891.22635886319
22,araBp,9,2,-61,932.7535288609496,857.771341591597
23,araBp,9,2,-60,735.3839727369385,680.7501522485115
24,araBp,9,2,-59,810.8222593742682,744.8131358531722
25,araBp,9,2,-58,1152.1581098981546,1187.3109366210092
26,araBp,9,2,-57,1205.834540518897,1244.9771085279044
27,araBp,9,2,-56,1029.2881924196986,1087.2296504145781
28,araBp,9,2,-55,1202.45574536738,1205.5447460334512
29,araBp,9,2,-54,1139.3928465793072,1146.9331428789485
30,araBp,9,2,-53,756.2215048797757,710.5636963779265
31,araBp,9,2,-52,580.0312821386849,571.2258385356744
32,araBp,9,2,-51,869.5481758733896,819.1370437618012
33,araBp,9,2,-50,702.3581875890627,670.5730584014291
